subfigure	H	multicellular	xmin	density
B	Loops	Metazoa & Embryophyta	1.12542857142857	0.000448086010316913
B	Loops	Metazoa & Embryophyta	1.13657142857143	0.0006744502619313
B	Loops	Metazoa & Embryophyta	1.14771428571429	0.000601489322247387
B	Loops	Metazoa & Embryophyta	1.15885714285714	0.000621715856847583
B	Loops	Metazoa & Embryophyta	1.17	0.000772394028150675
B	Loops	Metazoa & Embryophyta	1.18114285714286	0.000752121913945301
B	Loops	Metazoa & Embryophyta	1.19228571428571	0.000857741556398811
B	Loops	Metazoa & Embryophyta	1.20342857142857	0.000979988153646572
B	Loops	Metazoa & Embryophyta	1.21457142857143	0.000726800667346577
B	Loops	Metazoa & Embryophyta	1.22571428571429	0.000931290098266349
B	Loops	Metazoa & Embryophyta	1.23685714285714	0.000674761853568895
B	Loops	Metazoa & Embryophyta	1.248	0.000914834797001866
B	Loops	Metazoa & Embryophyta	1.25914285714286	0.000822187311861562
B	Loops	Metazoa & Embryophyta	1.27028571428571	0.000963619785882159
B	Loops	Metazoa & Embryophyta	1.28142857142857	0.000827600430180524
B	Loops	Metazoa & Embryophyta	1.29257142857143	0.000873699715643246
B	Loops	Metazoa & Embryophyta	1.30371428571429	0.000907484284632589
B	Loops	Metazoa & Embryophyta	1.31485714285714	0.000765971751522708
B	Loops	Metazoa & Embryophyta	1.326	0.00108657187256254
B	Loops	Metazoa & Embryophyta	1.33714285714286	0.00099926957675278
B	Loops	Metazoa & Embryophyta	1.34828571428571	0.00162546502454989
B	Loops	Metazoa & Embryophyta	1.35942857142857	0.00225447024885242
B	Loops	Metazoa & Embryophyta	1.37057142857143	0.00298978349476098
B	Loops	Metazoa & Embryophyta	1.38171428571429	0.00334682061534371
B	Loops	Metazoa & Embryophyta	1.39285714285714	0.00435654530168301
B	Loops	Metazoa & Embryophyta	1.404	0.00171521466191011
B	Loops	Metazoa & Embryophyta	1.41514285714286	0.00134129270761123
B	Loops	Metazoa & Embryophyta	1.42628571428571	0.000992187961877719
B	Loops	Metazoa & Embryophyta	1.43742857142857	0.00106035175829708
B	Loops	Metazoa & Embryophyta	1.44857142857143	0.000749968994975637
B	Loops	Metazoa & Embryophyta	1.45971428571429	0.000908805330346056
B	Loops	Metazoa & Embryophyta	1.47085714285714	0.00102576890976001
B	Loops	Metazoa & Embryophyta	1.482	0.000739006780282088
B	Loops	Metazoa & Embryophyta	1.49314285714286	0.000876232795518475
B	Loops	Metazoa & Embryophyta	1.50428571428571	0.00074900780628174
B	Loops	Metazoa & Embryophyta	1.51542857142857	0.000799620978895182
B	Loops	Metazoa & Embryophyta	1.52657142857143	0.000730082947373232
B	Loops	Metazoa & Embryophyta	1.53771428571429	0.000794071779320839
B	Loops	Metazoa & Embryophyta	1.54885714285714	0.000838191474826274
B	Loops	Metazoa & Embryophyta	1.56	0.000743348039032932
B	Loops	Metazoa & Embryophyta	1.57114285714286	0.000848521421880787
B	Loops	Metazoa & Embryophyta	1.58228571428571	0.00100838005012935
B	Loops	Metazoa & Embryophyta	1.59342857142857	0.00100786604255471
B	Loops	Metazoa & Embryophyta	1.60457142857143	0.001094773760275
B	Loops	Metazoa & Embryophyta	1.61571428571429	0.00128182112622009
B	Loops	Metazoa & Embryophyta	1.62685714285714	0.00133082175383875
B	Loops	Metazoa & Embryophyta	1.638	0.00145831912072759
B	Loops	Metazoa & Embryophyta	1.64914285714286	0.0016646902217519
B	Loops	Metazoa & Embryophyta	1.66028571428571	0.00178513183150975
B	Loops	Metazoa & Embryophyta	1.67142857142857	0.00190169087359957
B	Loops	Metazoa & Embryophyta	1.68257142857143	0.00184396464673439
B	Loops	Metazoa & Embryophyta	1.69371428571429	0.00203831548640792
B	Loops	Metazoa & Embryophyta	1.70485714285714	0.00196044044099452
B	Loops	Metazoa & Embryophyta	1.716	0.00179889709810964
B	Loops	Metazoa & Embryophyta	1.72714285714286	0.00189883069187034
B	Loops	Metazoa & Embryophyta	1.73828571428571	0.00171746477779263
B	Loops	Metazoa & Embryophyta	1.74942857142857	0.00253609569945255
B	Loops	Metazoa & Embryophyta	1.76057142857143	0.00190409022437
B	Loops	Metazoa & Embryophyta	1.77171428571429	0.00202947629264382
B	Loops	Metazoa & Embryophyta	1.78285714285714	0.00199043456160112
B	Loops	Metazoa & Embryophyta	1.794	0.00213316123703563
B	Loops	Metazoa & Embryophyta	1.80514285714286	0.00204837585968353
B	Loops	Metazoa & Embryophyta	1.81628571428571	0.00250443767560301
B	Loops	Metazoa & Embryophyta	1.82742857142857	0.00266321754976309
B	Loops	Metazoa & Embryophyta	1.83857142857143	0.00276118365509181
B	Loops	Metazoa & Embryophyta	1.84971428571429	0.00332141290420807
B	Loops	Metazoa & Embryophyta	1.86085714285714	0.00402963734609219
B	Loops	Metazoa & Embryophyta	1.872	0.00490466111913156
B	Loops	Metazoa & Embryophyta	1.88314285714286	0.00473472797802503
B	Loops	Metazoa & Embryophyta	1.89428571428571	0.00398749416096726
B	Loops	Metazoa & Embryophyta	1.90542857142857	0.00280966254958171
B	Loops	Metazoa & Embryophyta	1.91657142857143	0.00243078170884085
B	Loops	Metazoa & Embryophyta	1.92771428571429	0.00213136372249747
B	Loops	Metazoa & Embryophyta	1.93885714285714	0.001991482618244
B	Loops	Metazoa & Embryophyta	1.95	0.0019787868637942
B	Loops	Metazoa & Embryophyta	1.96114285714286	0.00192242243964229
B	Loops	Metazoa & Embryophyta	1.97228571428571	0.00186762565746358
B	Loops	Metazoa & Embryophyta	1.98342857142857	0.00208546367843274
B	Loops	Metazoa & Embryophyta	1.99457142857143	0.00232229851875638
B	Loops	Metazoa & Embryophyta	2.00571428571429	0.00230129073363057
B	Loops	Metazoa & Embryophyta	2.01685714285714	0.00275606824299465
B	Loops	Metazoa & Embryophyta	2.028	0.00273134427815562
B	Loops	Metazoa & Embryophyta	2.03914285714286	0.00287586133661307
B	Loops	Metazoa & Embryophyta	2.05028571428571	0.00281341241379003
B	Loops	Metazoa & Embryophyta	2.06142857142857	0.00280430440593059
B	Loops	Metazoa & Embryophyta	2.07257142857143	0.0028994818066089
B	Loops	Metazoa & Embryophyta	2.08371428571429	0.00283968297388174
B	Loops	Metazoa & Embryophyta	2.09485714285714	0.00272581351273853
B	Loops	Metazoa & Embryophyta	2.106	0.00272238666180335
B	Loops	Metazoa & Embryophyta	2.11714285714286	0.00270122491285363
B	Loops	Metazoa & Embryophyta	2.12828571428571	0.00297013039071995
B	Loops	Metazoa & Embryophyta	2.13942857142857	0.00296331169871019
B	Loops	Metazoa & Embryophyta	2.15057142857143	0.00313455830789485
B	Loops	Metazoa & Embryophyta	2.16171428571429	0.00323375186240958
B	Loops	Metazoa & Embryophyta	2.17285714285714	0.00406367875826612
B	Loops	Metazoa & Embryophyta	2.184	0.00438185045184736
B	Loops	Metazoa & Embryophyta	2.19514285714286	0.00428624819615695
B	Loops	Metazoa & Embryophyta	2.20628571428571	0.00387123483160275
B	Loops	Metazoa & Embryophyta	2.21742857142857	0.00358449060307443
B	Loops	Metazoa & Embryophyta	2.22857142857143	0.00339757657120293
B	Loops	Metazoa & Embryophyta	2.23971428571429	0.00331116907890228
B	Loops	Metazoa & Embryophyta	2.25085714285714	0.00344655932460621
B	Loops	Metazoa & Embryophyta	2.262	0.00314839964332697
B	Loops	Metazoa & Embryophyta	2.27314285714286	0.0033799808429052
B	Loops	Metazoa & Embryophyta	2.28428571428571	0.00307816544866769
B	Loops	Metazoa & Embryophyta	2.29542857142857	0.00330592401800044
B	Loops	Metazoa & Embryophyta	2.30657142857143	0.00320979177386912
B	Loops	Metazoa & Embryophyta	2.31771428571429	0.00362613807241091
B	Loops	Metazoa & Embryophyta	2.32885714285714	0.00319086031103525
B	Loops	Metazoa & Embryophyta	2.34	0.00352993198866055
B	Loops	Metazoa & Embryophyta	2.35114285714286	0.00318122065473306
B	Loops	Metazoa & Embryophyta	2.36228571428571	0.00340943777294656
B	Loops	Metazoa & Embryophyta	2.37342857142857	0.00333551036125015
B	Loops	Metazoa & Embryophyta	2.38457142857143	0.00321073437714754
B	Loops	Metazoa & Embryophyta	2.39571428571429	0.00284128944159565
B	Loops	Metazoa & Embryophyta	2.40685714285714	0.00286917135380439
B	Loops	Metazoa & Embryophyta	2.418	0.00288972848595444
B	Loops	Metazoa & Embryophyta	2.42914285714286	0.00304467186571008
B	Loops	Metazoa & Embryophyta	2.44028571428571	0.00331838685954695
B	Loops	Metazoa & Embryophyta	2.45142857142857	0.00423981263577214
B	Loops	Metazoa & Embryophyta	2.46257142857143	0.00524084245453013
B	Loops	Metazoa & Embryophyta	2.47371428571429	0.0067201777716039
B	Loops	Metazoa & Embryophyta	2.48485714285714	0.00819078755640612
B	Loops	Metazoa & Embryophyta	2.496	0.0111902020151462
B	Loops	Metazoa & Embryophyta	2.50714285714286	0.0130388120740894
B	Loops	Metazoa & Embryophyta	2.51828571428571	0.0160233566123345
B	Loops	Metazoa & Embryophyta	2.52942857142857	0.0177588855347842
B	Loops	Metazoa & Embryophyta	2.54057142857143	0.0199658799885036
B	Loops	Metazoa & Embryophyta	2.55171428571429	0.0236551401301298
B	Loops	Metazoa & Embryophyta	2.56285714285714	0.0278407166602576
B	Loops	Metazoa & Embryophyta	2.574	0.0354750106193096
B	Loops	Metazoa & Embryophyta	2.58514285714286	0.0446536733110268
B	Loops	Metazoa & Embryophyta	2.59628571428571	0.0586846432401661
B	Loops	Metazoa & Embryophyta	2.60742857142857	0.0660725790124929
B	Loops	Metazoa & Embryophyta	2.61857142857143	0.0734140367336493
B	Loops	Metazoa & Embryophyta	2.62971428571429	0.087368609564482
B	Loops	Metazoa & Embryophyta	2.64085714285714	0.0618822319151
B	Loops	Metazoa & Embryophyta	2.652	0.0517722136819341
B	Loops	Metazoa & Embryophyta	2.66314285714286	0.0249676711197815
B	Loops	Metazoa & Embryophyta	2.67428571428571	0.0159926608858333
B	Loops	Metazoa & Embryophyta	2.68542857142857	0.00750002006686098
B	Loops	Metazoa & Embryophyta	2.69657142857143	0.00482135195663951
B	Loops	Metazoa & Embryophyta	2.70771428571429	0.00346528898155977
B	Loops	Metazoa & Embryophyta	2.71885714285714	0.00266519319184622
B	Loops	Metazoa & Embryophyta	2.73	0.00215030230072565
B	Loops	Metazoa & Embryophyta	2.74114285714286	0.00173535750568158
B	Loops	Metazoa & Embryophyta	2.75228571428571	0.00165933397667632
B	Loops	Metazoa & Embryophyta	2.76342857142857	0.0019427670887939
B	Loops	Metazoa & Embryophyta	2.77457142857143	0.00224874573529127
B	Loops	Metazoa & Embryophyta	2.78571428571429	0.00252154273521835
B	Loops	Metazoa & Embryophyta	2.79685714285714	0.00241342200109676
B	Loops	Metazoa & Embryophyta	2.808	0.00207970530114628
B	Loops	Metazoa & Embryophyta	2.81914285714286	0.00154154793553411
B	Loops	Metazoa & Embryophyta	2.83028571428571	0.00109283179356867
B	Loops	Metazoa & Embryophyta	2.84142857142857	0.000811647022824636
B	Loops	Metazoa & Embryophyta	2.85257142857143	0.000732802550329386
B	Loops	Metazoa & Embryophyta	2.86371428571429	0.000744076601844054
B	Loops	Metazoa & Embryophyta	2.87485714285714	0.000728542973540567
B	Loops	Metazoa & Embryophyta	2.886	0.000713352493655177
B	Loops	Metazoa & Embryophyta	2.89714285714286	0.000685703608948412
B	Loops	Metazoa & Embryophyta	2.90828571428571	0.000649555634437032
B	Loops	Metazoa & Embryophyta	2.91942857142857	0.000783586551027421
B	Loops	Metazoa & Embryophyta	2.93057142857143	0.00101919194543235
B	Loops	Metazoa & Embryophyta	2.94171428571429	0.00121642690196273
B	Loops	Metazoa & Embryophyta	2.95285714285714	0.00115920462035093
B	Loops	Metazoa & Embryophyta	2.964	0.000770837406975226
B	Loops	Metazoa & Embryophyta	2.97514285714286	0.000455379047982081
B	Loops	Metazoa & Embryophyta	2.98628571428571	0.000340877406061405
B	Loops	Metazoa & Embryophyta	2.99742857142857	0.000325379276890352
B	Loops	Metazoa & Embryophyta	3.00857142857143	0.000264727281750095
B	Loops	Metazoa & Embryophyta	3.01971428571429	0.000141323578879265
B	Loops	Metazoa & Embryophyta	3.03085714285714	7.84608547310236e-05
B	Loops	Metazoa & Embryophyta	3.042	3.37546688268178e-05
B	Loops	Metazoa & Embryophyta	3.05314285714286	1.61307758626351e-05
B	Loops	Metazoa & Embryophyta	3.06428571428571	6.85216637291173e-06
B	Loops	Metazoa & Embryophyta	3.07542857142857	2.25015854053547e-06
B	Loops	Metazoa & Embryophyta	3.08657142857143	6.8499032039731e-07
B	Loops	Metazoa & Embryophyta	3.09771428571429	1.33053485836703e-07
B	Loops	Metazoa & Embryophyta	3.10885714285714	2.42495130252751e-07
B	Loops	Metazoa & Embryophyta	3.12	1.40555601065154e-07
B	Loops	Metazoa & Embryophyta	3.13114285714286	1.56767279385826e-07
B	Loops	Metazoa & Embryophyta	3.14228571428571	3.67324719210423e-07
B	Loops	Metazoa & Embryophyta	3.15342857142857	3.8509901831109e-07
B	Loops	Metazoa & Embryophyta	3.16457142857143	2.58685380143308e-08
B	Loops	Metazoa & Embryophyta	3.17571428571429	2.20961343661371e-08
B	Loops	Metazoa & Embryophyta	3.18685714285714	1.1654374054626e-09
B	Loops	Metazoa & Embryophyta	3.198	7.58360353373226e-10
B	Loops	Metazoa & Embryophyta	3.20914285714286	6.5494711810354e-10
B	Loops	Metazoa & Embryophyta	3.22028571428571	2.06017330736994e-09
B	Loops	Metazoa & Embryophyta	3.23142857142857	2.10138604964885e-09
B	Loops	Metazoa & Embryophyta	3.24257142857143	0
B	Loops	Metazoa & Embryophyta	3.25371428571429	2.58940962101365e-10
B	Loops	Metazoa & Embryophyta	3.26485714285714	2.01048439100407e-10
B	Loops	Metazoa & Embryophyta	3.276	0
B	Loops	Metazoa & Embryophyta	3.28714285714286	0
B	Loops	Metazoa & Embryophyta	3.29828571428571	0
B	Loops	Metazoa & Embryophyta	3.30942857142857	0
B	Loops	Metazoa & Embryophyta	3.32057142857143	0
B	Loops	Metazoa & Embryophyta	3.33171428571429	0
B	Loops	Metazoa & Embryophyta	3.34285714285714	0
B	Loops	Metazoa & Embryophyta	3.354	0
B	Loops	Metazoa & Embryophyta	3.36514285714286	0
B	Loops	Metazoa & Embryophyta	3.37628571428571	0
B	Loops	Metazoa & Embryophyta	3.38742857142857	0
B	Loops	Metazoa & Embryophyta	3.39857142857143	0
B	Loops	Metazoa & Embryophyta	3.40971428571429	9.96468841466915e-11
B	Loops	Metazoa & Embryophyta	3.42085714285714	3.5459273941537e-11
B	Loops	Metazoa & Embryophyta	3.432	0
B	Loops	Metazoa & Embryophyta	3.44314285714286	0
B	Loops	Metazoa & Embryophyta	3.45428571428571	0
B	Loops	Metazoa & Embryophyta	3.46542857142857	0
B	Loops	Metazoa & Embryophyta	3.47657142857143	0
B	Loops	Metazoa & Embryophyta	3.48771428571429	0
B	Loops	Metazoa & Embryophyta	3.49885714285714	0
B	Loops	Metazoa & Embryophyta	3.51	0
B	Loops	Metazoa & Embryophyta	3.52114285714286	0
B	Loops	Metazoa & Embryophyta	3.53228571428571	0
B	Loops	Metazoa & Embryophyta	3.54342857142857	0
B	Loops	Metazoa & Embryophyta	3.55457142857143	0
B	Loops	Metazoa & Embryophyta	3.56571428571429	0
B	Loops	Metazoa & Embryophyta	3.57685714285714	0
B	Loops	Metazoa & Embryophyta	3.588	0
B	Loops	Metazoa & Embryophyta	3.59914285714286	0
B	Loops	Metazoa & Embryophyta	3.61028571428571	0
B	Loops	Metazoa & Embryophyta	3.62142857142857	0
B	Loops	Metazoa & Embryophyta	3.63257142857143	0
B	Loops	Metazoa & Embryophyta	3.64371428571429	0
B	Loops	Metazoa & Embryophyta	3.65485714285714	0
B	Loops	Metazoa & Embryophyta	3.666	0
B	Loops	Metazoa & Embryophyta	3.67714285714286	0
B	Loops	Metazoa & Embryophyta	3.68828571428571	0
B	Loops	Metazoa & Embryophyta	3.69942857142857	0
B	Loops	Metazoa & Embryophyta	3.71057142857143	0
B	Loops	Remaining eukaryota	0	0.000452231384906271
B	Loops	Remaining eukaryota	0.0111428571428571	8.84397086884228e-07
B	Loops	Remaining eukaryota	0.0222857142857143	2.6140115724743e-05
B	Loops	Remaining eukaryota	0.0334285714285714	1.46312735377906e-05
B	Loops	Remaining eukaryota	0.0445714285714286	0.000203395799287191
B	Loops	Remaining eukaryota	0.0557142857142857	8.4056391373027e-06
B	Loops	Remaining eukaryota	0.0668571428571429	2.24306402119738e-06
B	Loops	Remaining eukaryota	0.078	1.04900141805214e-05
B	Loops	Remaining eukaryota	0.0891428571428571	5.85382937117373e-05
B	Loops	Remaining eukaryota	0.100285714285714	2.25774370664423e-05
B	Loops	Remaining eukaryota	0.111428571428571	5.97528213291542e-05
B	Loops	Remaining eukaryota	0.122571428571429	2.74470812145245e-05
B	Loops	Remaining eukaryota	0.133714285714286	9.36677990296437e-05
B	Loops	Remaining eukaryota	0.144857142857143	1.24950224586338e-05
B	Loops	Remaining eukaryota	0.156	0.000192415640654727
B	Loops	Remaining eukaryota	0.167142857142857	3.38317752173794e-05
B	Loops	Remaining eukaryota	0.178285714285714	0.000473244962448013
B	Loops	Remaining eukaryota	0.189428571428571	7.86114327449232e-05
B	Loops	Remaining eukaryota	0.200571428571429	3.59765949200623e-05
B	Loops	Remaining eukaryota	0.211714285714286	0.000475189081631412
B	Loops	Remaining eukaryota	0.222857142857143	7.25540811845333e-05
B	Loops	Remaining eukaryota	0.234	3.40118943717505e-05
B	Loops	Remaining eukaryota	0.245142857142857	0.00027869406881004
B	Loops	Remaining eukaryota	0.256285714285714	0.000212522253506715
B	Loops	Remaining eukaryota	0.267428571428571	6.28554094142445e-06
B	Loops	Remaining eukaryota	0.278571428571429	0.000104935572303599
B	Loops	Remaining eukaryota	0.289714285714286	3.26173878959362e-05
B	Loops	Remaining eukaryota	0.300857142857143	4.28848205085633e-06
B	Loops	Remaining eukaryota	0.312	5.73316501893599e-05
B	Loops	Remaining eukaryota	0.323142857142857	0.000148188809310719
B	Loops	Remaining eukaryota	0.334285714285714	3.7611001762366e-05
B	Loops	Remaining eukaryota	0.345428571428571	9.3853634750261e-05
B	Loops	Remaining eukaryota	0.356571428571429	5.51864652735679e-05
B	Loops	Remaining eukaryota	0.367714285714286	2.12582680911446e-05
B	Loops	Remaining eukaryota	0.378857142857143	0.00013368458612341
B	Loops	Remaining eukaryota	0.39	9.75420755756561e-06
B	Loops	Remaining eukaryota	0.401142857142857	0.000201476636110507
B	Loops	Remaining eukaryota	0.412285714285714	4.72386083820309e-05
B	Loops	Remaining eukaryota	0.423428571428571	2.12482622587414e-05
B	Loops	Remaining eukaryota	0.434571428571429	0.000273115118416831
B	Loops	Remaining eukaryota	0.445714285714286	1.65039123371527e-06
B	Loops	Remaining eukaryota	0.456857142857143	1.13189990841799e-05
B	Loops	Remaining eukaryota	0.468	0.000331844979808065
B	Loops	Remaining eukaryota	0.479142857142857	4.32113556358345e-05
B	Loops	Remaining eukaryota	0.490285714285714	0.000122907424512809
B	Loops	Remaining eukaryota	0.501428571428571	1.30064415970294e-06
B	Loops	Remaining eukaryota	0.512571428571429	8.05813134470742e-05
B	Loops	Remaining eukaryota	0.523714285714286	0.000148915354969119
B	Loops	Remaining eukaryota	0.534857142857143	6.71972419552021e-05
B	Loops	Remaining eukaryota	0.546	0.000244754011739091
B	Loops	Remaining eukaryota	0.557142857142857	0.000249986560410817
B	Loops	Remaining eukaryota	0.568285714285714	8.82445740722983e-06
B	Loops	Remaining eukaryota	0.579428571428571	0.000214827059338901
B	Loops	Remaining eukaryota	0.590571428571429	0.000839420766797789
B	Loops	Remaining eukaryota	0.601714285714286	0.000190673724815518
B	Loops	Remaining eukaryota	0.612857142857143	0.00172125815104019
B	Loops	Remaining eukaryota	0.624	3.5464282999111e-05
B	Loops	Remaining eukaryota	0.635142857142857	9.29582108970647e-05
B	Loops	Remaining eukaryota	0.646285714285714	0.00124887783126215
B	Loops	Remaining eukaryota	0.657428571428572	0.000145880455662986
B	Loops	Remaining eukaryota	0.668571428571429	0.000357943978906841
B	Loops	Remaining eukaryota	0.679714285714286	8.07556981976467e-05
B	Loops	Remaining eukaryota	0.690857142857143	1.57134441315124e-05
B	Loops	Remaining eukaryota	0.702	0.000161271823905194
B	Loops	Remaining eukaryota	0.713142857142857	0.000217212686711602
B	Loops	Remaining eukaryota	0.724285714285714	9.41312958255017e-05
B	Loops	Remaining eukaryota	0.735428571428571	5.8886011386142e-05
B	Loops	Remaining eukaryota	0.746571428571429	1.92426651726922e-05
B	Loops	Remaining eukaryota	0.757714285714286	0.000159774451447253
B	Loops	Remaining eukaryota	0.768857142857143	4.81830092226629e-05
B	Loops	Remaining eukaryota	0.78	9.84305159512113e-05
B	Loops	Remaining eukaryota	0.791142857142857	9.69523346403081e-05
B	Loops	Remaining eukaryota	0.802285714285714	1.9774331322053e-05
B	Loops	Remaining eukaryota	0.813428571428571	0.00013050350302016
B	Loops	Remaining eukaryota	0.824571428571429	4.47492082172327e-05
B	Loops	Remaining eukaryota	0.835714285714286	1.54108176083998e-05
B	Loops	Remaining eukaryota	0.846857142857143	0.000115103405012406
B	Loops	Remaining eukaryota	0.858	2.19428591562891e-05
B	Loops	Remaining eukaryota	0.869142857142857	0.000154876587390163
B	Loops	Remaining eukaryota	0.880285714285714	6.88565286135535e-05
B	Loops	Remaining eukaryota	0.891428571428572	4.39337507918898e-05
B	Loops	Remaining eukaryota	0.902571428571429	0.000140608688479758
B	Loops	Remaining eukaryota	0.913714285714286	9.40304066396519e-05
B	Loops	Remaining eukaryota	0.924857142857143	3.47128041672027e-05
B	Loops	Remaining eukaryota	0.936	0.000134653628164967
B	Loops	Remaining eukaryota	0.947142857142857	7.96370483149603e-05
B	Loops	Remaining eukaryota	0.958285714285714	9.4492220974347e-05
B	Loops	Remaining eukaryota	0.969428571428571	7.29474290730697e-05
B	Loops	Remaining eukaryota	0.980571428571429	3.55976317882578e-05
B	Loops	Remaining eukaryota	0.991714285714286	0.000206426836829538
B	Loops	Remaining eukaryota	1.00285714285714	8.49700435442769e-06
B	Loops	Remaining eukaryota	1.014	6.20362343340501e-05
B	Loops	Remaining eukaryota	1.02514285714286	7.8056031232972e-05
B	Loops	Remaining eukaryota	1.03628571428571	0.000153075762643023
B	Loops	Remaining eukaryota	1.04742857142857	0.00012579855905536
B	Loops	Remaining eukaryota	1.05857142857143	0.000245477304277302
B	Loops	Remaining eukaryota	1.06971428571429	0.000258941971254504
B	Loops	Remaining eukaryota	1.08085714285714	0.000388478698747075
B	Loops	Remaining eukaryota	1.092	0.000187675781239053
B	Loops	Remaining eukaryota	1.10314285714286	0.000314702793437637
B	Loops	Remaining eukaryota	1.11428571428571	0.000582168944586163
B	Loops	Remaining eukaryota	1.12542857142857	0.00046262185795821
B	Loops	Remaining eukaryota	1.13657142857143	0.000475438932949108
B	Loops	Remaining eukaryota	1.14771428571429	0.000220893980984138
B	Loops	Remaining eukaryota	1.15885714285714	0.000192764551342375
B	Loops	Remaining eukaryota	1.17	0.000370718738134638
B	Loops	Remaining eukaryota	1.18114285714286	0.000521207424357442
B	Loops	Remaining eukaryota	1.19228571428571	0.000219007369234506
B	Loops	Remaining eukaryota	1.20342857142857	0.000365973522240434
B	Loops	Remaining eukaryota	1.21457142857143	0.00032073610209037
B	Loops	Remaining eukaryota	1.22571428571429	0.000787325988898395
B	Loops	Remaining eukaryota	1.23685714285714	0.000587388092651282
B	Loops	Remaining eukaryota	1.248	0.000678213095909703
B	Loops	Remaining eukaryota	1.25914285714286	0.0010127396481571
B	Loops	Remaining eukaryota	1.27028571428571	0.000972894705596557
B	Loops	Remaining eukaryota	1.28142857142857	0.000416844760584899
B	Loops	Remaining eukaryota	1.29257142857143	0.00214687744334899
B	Loops	Remaining eukaryota	1.30371428571429	0.000750421285699099
B	Loops	Remaining eukaryota	1.31485714285714	0.000938911266214383
B	Loops	Remaining eukaryota	1.326	0.000717701918648109
B	Loops	Remaining eukaryota	1.33714285714286	0.00100057398377984
B	Loops	Remaining eukaryota	1.34828571428571	0.00135211410797443
B	Loops	Remaining eukaryota	1.35942857142857	0.00102870836736699
B	Loops	Remaining eukaryota	1.37057142857143	0.000940477820357897
B	Loops	Remaining eukaryota	1.38171428571429	0.00106067096459224
B	Loops	Remaining eukaryota	1.39285714285714	0.00144546533317114
B	Loops	Remaining eukaryota	1.404	0.00137140994647131
B	Loops	Remaining eukaryota	1.41514285714286	0.00155196873873795
B	Loops	Remaining eukaryota	1.42628571428571	0.00165444484846894
B	Loops	Remaining eukaryota	1.43742857142857	0.00177871769523457
B	Loops	Remaining eukaryota	1.44857142857143	0.00195443271010598
B	Loops	Remaining eukaryota	1.45971428571429	0.00207546549389466
B	Loops	Remaining eukaryota	1.47085714285714	0.00206756697476235
B	Loops	Remaining eukaryota	1.482	0.00225498341133269
B	Loops	Remaining eukaryota	1.49314285714286	0.0024935166557245
B	Loops	Remaining eukaryota	1.50428571428571	0.00209138869622848
B	Loops	Remaining eukaryota	1.51542857142857	0.00236098773900983
B	Loops	Remaining eukaryota	1.52657142857143	0.00256895042543057
B	Loops	Remaining eukaryota	1.53771428571429	0.00264066949589512
B	Loops	Remaining eukaryota	1.54885714285714	0.00312630954659922
B	Loops	Remaining eukaryota	1.56	0.00274536673384221
B	Loops	Remaining eukaryota	1.57114285714286	0.00335201123337877
B	Loops	Remaining eukaryota	1.58228571428571	0.00328885642487997
B	Loops	Remaining eukaryota	1.59342857142857	0.0038126739447712
B	Loops	Remaining eukaryota	1.60457142857143	0.00338721451248285
B	Loops	Remaining eukaryota	1.61571428571429	0.00413582274840687
B	Loops	Remaining eukaryota	1.62685714285714	0.0036069710717906
B	Loops	Remaining eukaryota	1.638	0.00402404138589075
B	Loops	Remaining eukaryota	1.64914285714286	0.00453418616261434
B	Loops	Remaining eukaryota	1.66028571428571	0.0050081672768832
B	Loops	Remaining eukaryota	1.67142857142857	0.00402072986412563
B	Loops	Remaining eukaryota	1.68257142857143	0.00424602262237755
B	Loops	Remaining eukaryota	1.69371428571429	0.00400491041330293
B	Loops	Remaining eukaryota	1.70485714285714	0.00437143429796271
B	Loops	Remaining eukaryota	1.716	0.00473688739962269
B	Loops	Remaining eukaryota	1.72714285714286	0.00465860524517192
B	Loops	Remaining eukaryota	1.73828571428571	0.00422926955423911
B	Loops	Remaining eukaryota	1.74942857142857	0.00551197969246965
B	Loops	Remaining eukaryota	1.76057142857143	0.00527437252255467
B	Loops	Remaining eukaryota	1.77171428571429	0.0044810436083838
B	Loops	Remaining eukaryota	1.78285714285714	0.00507022054679056
B	Loops	Remaining eukaryota	1.794	0.00511848963964823
B	Loops	Remaining eukaryota	1.80514285714286	0.00573634279508149
B	Loops	Remaining eukaryota	1.81628571428571	0.00507636799043528
B	Loops	Remaining eukaryota	1.82742857142857	0.00479773664194027
B	Loops	Remaining eukaryota	1.83857142857143	0.00574004985456606
B	Loops	Remaining eukaryota	1.84971428571429	0.00667078082620603
B	Loops	Remaining eukaryota	1.86085714285714	0.00770142578806165
B	Loops	Remaining eukaryota	1.872	0.0080572500584745
B	Loops	Remaining eukaryota	1.88314285714286	0.00672180457452477
B	Loops	Remaining eukaryota	1.89428571428571	0.00748197881964934
B	Loops	Remaining eukaryota	1.90542857142857	0.00761162228698882
B	Loops	Remaining eukaryota	1.91657142857143	0.00848522800114524
B	Loops	Remaining eukaryota	1.92771428571429	0.0100504092446435
B	Loops	Remaining eukaryota	1.93885714285714	0.0111418028829137
B	Loops	Remaining eukaryota	1.95	0.0115666326203167
B	Loops	Remaining eukaryota	1.96114285714286	0.0145368778364938
B	Loops	Remaining eukaryota	1.97228571428571	0.0150281950024165
B	Loops	Remaining eukaryota	1.98342857142857	0.0156198163933354
